window_index,window_start,window_end,window_status,selection_reason,selected_lead,selected_alias,selected_quality_label,selected_quality_score,v5_lead,v5_quality_label,v5_quality_score,v1_lead,v1_quality_label,v1_quality_score,v5_peak_count,v1_peak_count,selected_peak_count,discarded_peak_count
2937,2022-12-13 03:48:28,2022-12-13 03:48:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,12,12,12
2938,2022-12-13 03:48:43,2022-12-13 03:48:58,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,13,13,13,13
2939,2022-12-13 03:48:58,2022-12-13 03:49:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
2940,2022-12-13 03:49:13,2022-12-13 03:49:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2941,2022-12-13 03:49:28,2022-12-13 03:49:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
2942,2022-12-13 03:49:43,2022-12-13 03:49:58,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,14,14,14,14
2943,2022-12-13 03:49:58,2022-12-13 03:50:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
2944,2022-12-13 03:50:13,2022-12-13 03:50:28,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,12,12,12,12
2945,2022-12-13 03:50:28,2022-12-13 03:50:43,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,13,13,13,13
2946,2022-12-13 03:50:43,2022-12-13 03:50:58,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,13,13,13,13
2947,2022-12-13 03:50:58,2022-12-13 03:51:13,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,12,12,12,12
2948,2022-12-13 03:51:13,2022-12-13 03:51:28,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,13,13,13,13
2949,2022-12-13 03:51:28,2022-12-13 03:51:43,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,13,13,13,13
2950,2022-12-13 03:51:43,2022-12-13 03:51:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2951,2022-12-13 03:51:58,2022-12-13 03:52:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2952,2022-12-13 03:52:13,2022-12-13 03:52:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2953,2022-12-13 03:52:28,2022-12-13 03:52:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2954,2022-12-13 03:52:43,2022-12-13 03:52:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2955,2022-12-13 03:52:58,2022-12-13 03:53:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2956,2022-12-13 03:53:13,2022-12-13 03:53:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
2957,2022-12-13 03:53:28,2022-12-13 03:53:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
2958,2022-12-13 03:53:43,2022-12-13 03:53:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
2959,2022-12-13 03:53:58,2022-12-13 03:54:13,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,14,14,14,14
2960,2022-12-13 03:54:13,2022-12-13 03:54:28,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,15,15,15,15
2961,2022-12-13 03:54:28,2022-12-13 03:54:43,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,16,16,16,16
2962,2022-12-13 03:54:43,2022-12-13 03:54:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
2963,2022-12-13 03:54:58,2022-12-13 03:55:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,20,20,20,20
2964,2022-12-13 03:55:13,2022-12-13 03:55:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,19,19,19,19
2965,2022-12-13 03:55:28,2022-12-13 03:55:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
2966,2022-12-13 03:55:43,2022-12-13 03:55:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
2967,2022-12-13 03:55:58,2022-12-13 03:56:13,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,13,13,13,13
2968,2022-12-13 03:56:13,2022-12-13 03:56:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
2969,2022-12-13 03:56:28,2022-12-13 03:56:43,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,14,14,14,14
2970,2022-12-13 03:56:43,2022-12-13 03:56:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2971,2022-12-13 03:56:58,2022-12-13 03:57:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,12,12,12
2972,2022-12-13 03:57:13,2022-12-13 03:57:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
2973,2022-12-13 03:57:28,2022-12-13 03:57:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
2974,2022-12-13 03:57:43,2022-12-13 03:57:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
2975,2022-12-13 03:57:58,2022-12-13 03:58:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
2976,2022-12-13 03:58:13,2022-12-13 03:58:28,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,16,16,16,16
2977,2022-12-13 03:58:28,2022-12-13 03:58:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
2978,2022-12-13 03:58:43,2022-12-13 03:58:58,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,11,11,11,11
2979,2022-12-13 03:58:58,2022-12-13 03:59:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
2980,2022-12-13 03:59:13,2022-12-13 03:59:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2981,2022-12-13 03:59:28,2022-12-13 03:59:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
2982,2022-12-13 03:59:43,2022-12-13 03:59:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
2983,2022-12-13 03:59:58,2022-12-13 04:00:13,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,12,12,12,12
2984,2022-12-13 04:00:13,2022-12-13 04:00:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2985,2022-12-13 04:00:28,2022-12-13 04:00:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
2986,2022-12-13 04:00:43,2022-12-13 04:00:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
2987,2022-12-13 04:00:58,2022-12-13 04:01:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
2988,2022-12-13 04:01:13,2022-12-13 04:01:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,12,12,12
2989,2022-12-13 04:01:28,2022-12-13 04:01:43,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,13,13,13,13
2990,2022-12-13 04:01:43,2022-12-13 04:01:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2991,2022-12-13 04:01:58,2022-12-13 04:02:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
2992,2022-12-13 04:02:13,2022-12-13 04:02:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
2993,2022-12-13 04:02:28,2022-12-13 04:02:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
2994,2022-12-13 04:02:43,2022-12-13 04:02:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,12,12,12
2995,2022-12-13 04:02:58,2022-12-13 04:03:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,15,14,15
2996,2022-12-13 04:03:13,2022-12-13 04:03:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2997,2022-12-13 04:03:28,2022-12-13 04:03:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2998,2022-12-13 04:03:43,2022-12-13 04:03:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
2999,2022-12-13 04:03:58,2022-12-13 04:04:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,16,15,16
3000,2022-12-13 04:04:13,2022-12-13 04:04:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3001,2022-12-13 04:04:28,2022-12-13 04:04:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3002,2022-12-13 04:04:43,2022-12-13 04:04:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3003,2022-12-13 04:04:58,2022-12-13 04:05:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
3004,2022-12-13 04:05:13,2022-12-13 04:05:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,17,17,17,17
3005,2022-12-13 04:05:28,2022-12-13 04:05:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3006,2022-12-13 04:05:43,2022-12-13 04:05:58,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,11,11,11,11
3007,2022-12-13 04:05:58,2022-12-13 04:06:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,12,12,12
3008,2022-12-13 04:06:13,2022-12-13 04:06:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3009,2022-12-13 04:06:28,2022-12-13 04:06:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3010,2022-12-13 04:06:43,2022-12-13 04:06:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,12,12,12
3011,2022-12-13 04:06:58,2022-12-13 04:07:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,13,12,13
3012,2022-12-13 04:07:13,2022-12-13 04:07:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3013,2022-12-13 04:07:28,2022-12-13 04:07:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,14,13,14
3014,2022-12-13 04:07:43,2022-12-13 04:07:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3015,2022-12-13 04:07:58,2022-12-13 04:08:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,15,15,15,15
3016,2022-12-13 04:08:13,2022-12-13 04:08:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
3017,2022-12-13 04:08:28,2022-12-13 04:08:43,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,12,12,12,12
3018,2022-12-13 04:08:43,2022-12-13 04:08:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,12,12,12
3019,2022-12-13 04:08:58,2022-12-13 04:09:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3020,2022-12-13 04:09:13,2022-12-13 04:09:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,14,13,14
3021,2022-12-13 04:09:28,2022-12-13 04:09:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,13,12,13
3022,2022-12-13 04:09:43,2022-12-13 04:09:58,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,13,14,13,14
3023,2022-12-13 04:09:58,2022-12-13 04:10:13,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,14,16,14,16
3024,2022-12-13 04:10:13,2022-12-13 04:10:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,17,13,17
3025,2022-12-13 04:10:28,2022-12-13 04:10:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,15,13,15
3026,2022-12-13 04:10:43,2022-12-13 04:10:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,16,14,16
3027,2022-12-13 04:10:58,2022-12-13 04:11:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,14,13,14
3028,2022-12-13 04:11:13,2022-12-13 04:11:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3029,2022-12-13 04:11:28,2022-12-13 04:11:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,13,12,13
3030,2022-12-13 04:11:43,2022-12-13 04:11:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,15,14,15
3031,2022-12-13 04:11:58,2022-12-13 04:12:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,14,13,14
3032,2022-12-13 04:12:13,2022-12-13 04:12:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,15,14,15
3033,2022-12-13 04:12:28,2022-12-13 04:12:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3034,2022-12-13 04:12:43,2022-12-13 04:12:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3035,2022-12-13 04:12:58,2022-12-13 04:13:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3036,2022-12-13 04:13:13,2022-12-13 04:13:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,15,13,15
3037,2022-12-13 04:13:28,2022-12-13 04:13:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3038,2022-12-13 04:13:43,2022-12-13 04:13:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3039,2022-12-13 04:13:58,2022-12-13 04:14:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3040,2022-12-13 04:14:13,2022-12-13 04:14:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,14,13,14
3041,2022-12-13 04:14:28,2022-12-13 04:14:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3042,2022-12-13 04:14:43,2022-12-13 04:14:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3043,2022-12-13 04:14:58,2022-12-13 04:15:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3044,2022-12-13 04:15:13,2022-12-13 04:15:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3045,2022-12-13 04:15:28,2022-12-13 04:15:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,12,12,12
3046,2022-12-13 04:15:43,2022-12-13 04:15:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3047,2022-12-13 04:15:58,2022-12-13 04:16:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3048,2022-12-13 04:16:13,2022-12-13 04:16:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,14,13,14
3049,2022-12-13 04:16:28,2022-12-13 04:16:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,14,13,14
3050,2022-12-13 04:16:43,2022-12-13 04:16:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3051,2022-12-13 04:16:58,2022-12-13 04:17:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,13,12,13
3052,2022-12-13 04:17:13,2022-12-13 04:17:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3053,2022-12-13 04:17:28,2022-12-13 04:17:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,13,12,13
3054,2022-12-13 04:17:43,2022-12-13 04:17:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,18,19,18,19
3055,2022-12-13 04:17:58,2022-12-13 04:18:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3056,2022-12-13 04:18:13,2022-12-13 04:18:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,12,12,12
3057,2022-12-13 04:18:28,2022-12-13 04:18:43,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,12,12,12
3058,2022-12-13 04:18:43,2022-12-13 04:18:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,14,14,14,14
3059,2022-12-13 04:18:58,2022-12-13 04:19:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,13,13,13
3060,2022-12-13 04:19:13,2022-12-13 04:19:28,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,16,16,16,16
3061,2022-12-13 04:19:28,2022-12-13 04:19:43,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,12,12,12,12
3062,2022-12-13 04:19:43,2022-12-13 04:19:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,12,12,12
3063,2022-12-13 04:19:58,2022-12-13 04:20:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,15,13,15
3064,2022-12-13 04:20:13,2022-12-13 04:20:28,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,15,15,15,15
3065,2022-12-13 04:20:28,2022-12-13 04:20:43,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,13,16,13,16
3066,2022-12-13 04:20:43,2022-12-13 04:20:58,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,13,14,13,14
3067,2022-12-13 04:20:58,2022-12-13 04:21:13,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,14,15,14,15
3068,2022-12-13 04:21:13,2022-12-13 04:21:28,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,15,17,15,17
3069,2022-12-13 04:21:28,2022-12-13 04:21:43,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,15,20,15,20
3070,2022-12-13 04:21:43,2022-12-13 04:21:58,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,13,16,13,16
3071,2022-12-13 04:21:58,2022-12-13 04:22:13,valid,higher_quality_v5,ECG_CH1,V5,Excellent,2,ECG_CH1,Excellent,2,ECG_CH3,Barely acceptable,1,12,12,12,12
3072,2022-12-13 04:22:13,2022-12-13 04:22:28,valid,tie_prefer_v5,ECG_CH1,V5,Barely acceptable,1,ECG_CH1,Barely acceptable,1,ECG_CH3,Barely acceptable,1,14,18,14,18
