lead,window_index,window_start,window_end,duration_seconds,samples,sampling_rate_hz,quality_mean,quality_median,quality_min,quality_max,zhao2018,error
ECG_CH3,58,2022-12-12 15:48:43,2022-12-12 15:48:58,15,3000,200,0.608785,0.713582,0.000000,1.000000,Barely acceptable,
ECG_CH1,59,2022-12-12 15:48:58,2022-12-12 15:49:13,15,3000,200,0.667514,0.741723,0.000000,1.000000,Excellent,
ECG_CH2,59,2022-12-12 15:48:58,2022-12-12 15:49:13,15,3000,200,0.729073,0.851619,0.000000,1.000000,Barely acceptable,
ECG_CH3,59,2022-12-12 15:48:58,2022-12-12 15:49:13,15,3000,200,0.583052,0.509625,0.000000,1.000000,Barely acceptable,
ECG_CH1,60,2022-12-12 15:49:13,2022-12-12 15:49:28,15,3000,200,0.731722,0.815750,0.000000,1.000000,Barely acceptable,
ECG_CH2,60,2022-12-12 15:49:13,2022-12-12 15:49:28,15,3000,200,0.754408,0.892514,0.000000,1.000000,Barely acceptable,
ECG_CH3,60,2022-12-12 15:49:13,2022-12-12 15:49:28,15,3000,200,0.724062,0.839372,0.000000,1.000000,Barely acceptable,
ECG_CH1,61,2022-12-12 15:49:28,2022-12-12 15:49:43,15,3000,200,0.763049,0.879442,0.000000,1.000000,Barely acceptable,
ECG_CH2,61,2022-12-12 15:49:28,2022-12-12 15:49:43,15,3000,200,0.802265,0.914486,0.000000,1.000000,Unacceptable,
ECG_CH3,61,2022-12-12 15:49:28,2022-12-12 15:49:43,15,3000,200,0.647582,0.742925,0.000000,1.000000,Barely acceptable,
ECG_CH1,62,2022-12-12 15:49:43,2022-12-12 15:49:58,15,3000,200,0.799104,0.893389,0.000000,1.000000,Excellent,
ECG_CH2,62,2022-12-12 15:49:43,2022-12-12 15:49:58,15,3000,200,0.603684,0.663559,0.000000,1.000000,Barely acceptable,
ECG_CH3,62,2022-12-12 15:49:43,2022-12-12 15:49:58,15,3000,200,0.710072,0.784124,0.000000,1.000000,Barely acceptable,
ECG_CH1,63,2022-12-12 15:49:58,2022-12-12 15:50:13,15,3000,200,0.683330,0.790670,0.000000,1.000000,Excellent,
ECG_CH2,63,2022-12-12 15:49:58,2022-12-12 15:50:13,15,3000,200,0.791224,0.949694,0.000000,1.000000,Barely acceptable,
ECG_CH3,63,2022-12-12 15:49:58,2022-12-12 15:50:13,15,3000,200,0.580975,0.621446,0.000000,1.000000,Barely acceptable,
ECG_CH1,64,2022-12-12 15:50:13,2022-12-12 15:50:28,15,3000,200,0.693375,0.780524,0.000000,1.000000,Barely acceptable,
ECG_CH2,64,2022-12-12 15:50:13,2022-12-12 15:50:28,15,3000,200,0.614062,0.790157,0.000000,1.000000,Unacceptable,
